b,dgp_num,T_0,estimator,true_te,rel_year,estimate,std.error,ci_lower,ci_upper,selected_p
2,1,4,Augmented Synthetic Control,3,2,2.9132988094966734,0.05629520389830241,2.717670240152092,3.023637409137346,NA
2,1,4,Generalized Synth ($p$ known),1,0,1.0771990897172685,0.10305833287510247,0.8752084689753274,1.2791897104592096,2
2,1,4,Generalized Synth ($p$ known),2,1,1.9683115575220391,0.10226962442617976,1.767866776934289,2.168756338109789,2
2,1,4,Generalized Synth ($p$ known),3,2,3.0369474714937783,0.09020193482904153,2.860154927893028,3.213740015094529,2
2,1,4,Generalized Synth ($p$ estimated),1,0,0.3765361923496383,0.0618856573613172,0.25524253276187053,0.4978298519374061,1
2,1,4,Generalized Synth ($p$ estimated),2,1,2.099350795890495,0.06535104104558846,1.971265109088943,2.227436482692047,1
2,1,4,Generalized Synth ($p$ estimated),3,2,2.911858772182096,0.05927969831214014,2.7956726984759017,3.0280448458882905,1
2,1,4,Factor Imputation ($\bm{F}$ known),1,0,0.9777449483031266,0.061101361743612456,0.8579862792856462,1.097503617320607,NA
2,1,4,Factor Imputation ($\bm{F}$ known),2,1,2.0097627944303667,0.05912639694935295,1.893875056409635,2.1256505324510986,NA
2,1,4,Factor Imputation ($\bm{F}$ known),3,2,2.907872173197602,0.05759274213957397,2.7949903986040368,3.020753947791167,NA
2,1,4,QLD ($p$ known),1,0,0.93607515995881585,0.0865176307740054,0.7665006036417653,1.1056497162758665,2
2,1,4,QLD ($p$ known),2,1,1.98290776412724,0.11256065883633264,1.762288872808028,2.203526655446452,2
2,1,4,QLD ($p$ known),3,2,2.9247505767094886,0.1392863206452356,2.6517493882448266,3.1977517651741505,2
2,1,4,QLD ($p$ estimated),1,0,0.93607515995881585,0.0865176307740054,0.7665006036417653,1.1056497162758665,2
2,1,4,QLD ($p$ estimated),2,1,1.98290776412724,0.11256065883633264,1.762288872808028,2.203526655446452,2
2,1,4,QLD ($p$ estimated),3,2,2.9247505767094886,0.1392863206452356,2.6517493882448266,3.1977517651741505,2
3,1,4,TWFE,1,0,1.002865407916567,0.08227668349934936,0.8416031082578423,1.1641277075752918,NA
3,1,4,TWFE,2,1,2.080545025536661,0.07626129443990427,1.9310728884344488,2.2300171626388736,NA
3,1,4,TWFE,3,2,3.0572814400879453,0.07965996402202652,2.9011479106047733,3.2134149695711174,NA
3,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,1.0013229885112858,0.08212471821592772,0.8403585408080674,1.1622874362145041,NA
3,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,2.077737237042533,0.07632301384910666,1.928144129898284,2.227330344186782,NA
3,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,3.055854679355391,0.07960662574934853,2.899825692886668,3.2118836658241143,NA
3,1,4,Augmented Synthetic Control,1,0,0.9957348359716742,0.053852081812699626,0.8700649145073788,1.1012849163245655,NA
3,1,4,Augmented Synthetic Control,2,1,2.0730763394358993,0.04514450371606673,1.9408976045692141,2.16155956671939,NA
3,1,4,Augmented Synthetic Control,3,2,3.0212075547471793,0.06064506190841444,2.906546849446599,3.1400718760876716,NA
3,1,4,Generalized Synth ($p$ known),1,0,1.0877627369669312,0.10213161270220313,0.8875884543876196,1.2879370195462427,2
3,1,4,Generalized Synth ($p$ known),2,1,2.063234661994487,0.0870988494444744,1.8925240539884405,2.233945270000533,2
3,1,4,Generalized Synth ($p$ known),3,2,3.0868833833390448,0.08533514292627874,2.9196295765879605,3.254137190090129,2
3,1,4,Generalized Synth ($p$ estimated),1,0,0.4288452562307124,0.05485335503737346,0.3213346559262717,0.5363558565351532,1
3,1,4,Generalized Synth ($p$ estimated),2,1,2.1933117245603944,0.05585603419755501,2.083835909213949,2.3027875399068396,1
3,1,4,Generalized Synth ($p$ estimated),3,2,3.0836890344336343,0.06083447381394216,2.9644556567398626,3.202922412127406,1
3,1,4,Factor Imputation ($\bm{F}$ known),1,0,1.0249157259493697,0.06385177531411676,0.8997662463337008,1.1500652055650387,NA
3,1,4,Factor Imputation ($\bm{F}$ known),2,1,2.0923287291077055,0.05656199155106935,1.9814672256676096,2.203190232547801,NA
3,1,4,Factor Imputation ($\bm{F}$ known),3,2,3.071776860958703,0.05975313816121164,2.9546607101627282,3.1888930117546774,NA
3,1,4,QLD ($p$ known),1,0,1.0531366985770607,0.09478611834542572,0.8673559066200263,1.2389174905340952,2
3,1,4,QLD ($p$ known),2,1,2.0967108569672517,0.11157439681868012,1.8780250392026387,2.315396674731865,2
3,1,4,QLD ($p$ known),3,2,3.09592137278437,0.13784128038851368,2.825752463222883,3.366090282345857,2
3,1,4,QLD ($p$ estimated),1,0,1.0531366985770607,0.09478611834542572,0.8673559066200263,1.2389174905340952,2
3,1,4,QLD ($p$ estimated),2,1,2.0967108569672517,0.11157439681868012,1.8780250392026387,2.315396674731865,2
3,1,4,QLD ($p$ estimated),3,2,3.09592137278437,0.13784128038851368,2.825752463222883,3.366090282345857,2
4,1,4,TWFE,1,0,0.9824256316185913,0.08101132916745449,0.8236434264503805,1.1412078367868022,NA
4,1,4,TWFE,2,1,2.0678808336502943,0.0776154079015732,1.9157546341632108,2.2200070331373776,NA
4,1,4,TWFE,3,2,3.0957728372117708,0.07781775751291421,2.9432500324864588,3.2482956419370828,NA
4,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,0.9826071984650574,0.08115570851356886,0.8235420097784625,1.1416723871516523,NA
4,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,2.0662464730049477,0.07757923160848175,1.9141911790523234,2.218301766957572,NA
4,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,3.0920740675796696,0.07796688221652084,2.939258978435289,3.2448891567240503,NA
4,1,4,Augmented Synthetic Control,1,0,0.9461672024258714,0.0845608966180282,0.7813924022029436,1.1119065597972067,NA
4,1,4,Augmented Synthetic Control,2,1,2.0383159161633753,0.08136666219081166,1.9231561688785719,2.197794574057366,NA
4,1,4,Augmented Synthetic Control,3,2,3.0796398131843996,0.06580943656559196,2.9580838558699076,3.20862630885296,NA
4,1,4,Generalized Synth ($p$ known),1,0,0.9512454125089876,0.10000376671656047,0.7552416314261838,1.1472491935917914,2
4,1,4,Generalized Synth ($p$ known),2,1,2.0872709867582597,0.08702674987593882,1.916701691309844,2.257840282206675,2
4,1,4,Generalized Synth ($p$ known),3,2,3.126874957352803,0.08616683945044197,2.957991055368292,3.2957588593373144,2
4,1,4,Generalized Synth ($p$ estimated),1,0,0.42160830390506393,0.0652151650716273,0.2937889291188399,0.549427678691288,1
4,1,4,Generalized Synth ($p$ estimated),2,1,2.1403315846681723,0.06012346314910312,2.022491762270109,2.2581714070662358,1
4,1,4,Generalized Synth ($p$ estimated),3,2,3.1086816233798595,0.061502800155977505,2.988138350125779,3.22922489663394,1
4,1,4,Factor Imputation ($\bm{F}$ known),1,0,1.0048309828952555,0.06520367827026384,0.8770317734855384,1.1326301923049726,NA
4,1,4,Factor Imputation ($\bm{F}$ known),2,1,2.0392339043574763,0.05585786551694437,1.9297524879442653,2.1487153207706875,NA
4,1,4,Factor Imputation ($\bm{F}$ known),3,2,3.095649412399169,0.0576632436837249,2.982629454779068,3.20866937001927,NA
4,1,4,QLD ($p$ known),1,0,0.9698567000908985,0.09341144464998612,0.7867702685769258,1.1529431316048713,2
4,1,4,QLD ($p$ known),2,1,2.15727370018749,0.10179269830025292,1.9577600115189946,2.356787388855986,2
4,1,4,QLD ($p$ known),3,2,3.0792754345450564,0.12649463620178164,2.8313459475895644,3.3272049215005484,2
4,1,4,QLD ($p$ estimated),1,0,0.9698567000908985,0.09341144464998612,0.7867702685769258,1.1529431316048713,2
4,1,4,QLD ($p$ estimated),2,1,2.15727370018749,0.10179269830025292,1.9577600115189946,2.356787388855986,2
4,1,4,QLD ($p$ estimated),3,2,3.0792754345450564,0.12649463620178164,2.8313459475895644,3.3272049215005484,2
5,1,4,TWFE,1,0,1.0657255329364235,0.0755132200966759,0.9177196215469388,1.2137314443259082,NA
5,1,4,TWFE,2,1,2.0295566583735747,0.0800201953363602,1.8727170755143088,2.1863962412328406,NA
5,1,4,TWFE,3,2,3.0080251052795686,0.07872254818446647,2.853728910838014,3.162321299721123,NA
5,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,1.0806181449664323,0.07637979256074598,0.9309137515473702,1.2303225383854943,NA
5,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,2.0365092615884137,0.08019841252020722,1.8793203730488075,2.1936981501280197,NA
5,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,2.999235792283211,0.08019065054249144,2.842062117219928,3.1564094673464944,NA
5,1,4,Augmented Synthetic Control,1,0,0.9287484946103209,0.09306964159785296,0.6360513777575747,1.1111649921421127,NA
5,1,4,Augmented Synthetic Control,2,1,2.0729958694080093,0.08606726066813004,1.7669573790306208,2.241687700317544,NA
5,1,4,Augmented Synthetic Control,3,2,2.9897447102174914,0.10220371771093131,2.7092242612270914,3.190063996930917,NA
5,1,4,Generalized Synth ($p$ known),1,0,0.9863775216162204,0.08656367062223022,0.8167158448270613,1.1560391984053795,2
5,1,4,Generalized Synth ($p$ known),2,1,2.0809549912537086,0.09093227834912083,1.9027310006572606,2.2591789818501566,2
5,1,4,Generalized Synth ($p$ known),3,2,3.0261967025575918,0.09043717396813906,2.8489430987164557,3.203450306398728,2
5,1,4,Generalized Synth ($p$ estimated),1,0,0.4136560060657613,0.05463472438987924,0.30657391395632594,0.5207380981751967,1
5,1,4,Generalized Synth ($p$ estimated),2,1,2.1120233302780194,0.06036997498013642,1.9937003535693678,2.2303463069866707,1
5,1,4,Generalized Synth ($p$ estimated),3,2,3.020570279772289,0.05776114370278959,2.907360518408979,3.133780041135599,1
5,1,4,Factor Imputation ($\bm{F}$ known),1,0,0.9643622841070658,0.05963743984158732,0.8474729020175547,1.081251666196577,NA
5,1,4,Factor Imputation ($\bm{F}$ known),2,1,2.043131496316949,0.0589404504142025,1.9276082135051122,2.1586547791287862,NA
5,1,4,Factor Imputation ($\bm{F}$ known),3,2,3.0333177880200153,0.05687445697726603,2.921843852344574,3.1447917236954566,NA
5,1,4,QLD ($p$ known),1,0,0.9667217324498723,0.09000396903673816,0.7903139531378655,1.1431295117618792,2
5,1,4,QLD ($p$ known),2,1,2.048725135500012,0.09843618301949292,1.8557902167818057,2.241660054218218,2
5,1,4,QLD ($p$ known),3,2,3.001765315327247,0.11599932121203735,2.774406645751654,3.2291239849028406,2
5,1,4,QLD ($p$ estimated),1,0,0.9667217324498723,0.09000396903673816,0.7903139531378655,1.1431295117618792,2
5,1,4,QLD ($p$ estimated),2,1,2.048725135500012,0.09843618301949292,1.8557902167818057,2.241660054218218,2
5,1,4,QLD ($p$ estimated),3,2,3.001765315327247,0.11599932121203735,2.774406645751654,3.2291239849028406,2
6,1,4,TWFE,1,0,1.0129743959244355,0.07473606312355739,0.8664917122022631,1.159457079646608,NA
6,1,4,TWFE,2,1,1.9536831198328664,0.07880194578471643,1.7992313060948222,2.1081349335709105,NA
6,1,4,TWFE,3,2,2.9154047568324226,0.07975701041657007,2.759081016415945,3.0717284972489,NA
6,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,1.0146106595599853,0.07474955575575476,0.868101530278706,1.1611197888412645,NA
6,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,1.9559069974856709,0.07887235713012519,1.8013171775106256,2.1104968174607164,NA
6,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,2.914783603464492,0.08004118341857204,2.757902883964091,3.0716643229648932,NA
6,1,4,Augmented Synthetic Control,1,0,1.0212002781336076,0.1217758364638966,0.8946710953101814,1.259880917602845,NA
6,1,4,Augmented Synthetic Control,2,1,2.051036385590055,0.10850218068612491,1.8981623353020143,2.2637006597348597,NA
6,1,4,Augmented Synthetic Control,3,2,2.963501966153378,0.09829373283021248,2.791274928669309,3.1561576825005946,NA
6,1,4,Generalized Synth ($p$ known),1,0,0.9164274444227354,0.08344979308671013,0.752868855455464,1.0799860333900069,2
6,1,4,Generalized Synth ($p$ known),2,1,1.9419922220009533,0.09073998356073958,1.7641451222641473,2.1198393217377594,2
6,1,4,Generalized Synth ($p$ known),3,2,2.8826837722809393,0.08468630825279325,2.7167016581218073,3.0486658864400713,2
6,1,4,Generalized Synth ($p$ estimated),1,0,0.5174970632669493,0.0509271724325773,0.41768163946463677,0.6173124870692619,1
6,1,4,Generalized Synth ($p$ estimated),2,1,2.060341503817465,0.058128338440192676,1.9464120539935321,2.1742709536413978,1
6,1,4,Generalized Synth ($p$ estimated),3,2,2.9611219199695595,0.05967586990436746,2.8441593642109018,3.0780844757282173,1
6,1,4,Factor Imputation ($\bm{F}$ known),1,0,1.0620419848675784,0.0577883836597457,0.9487767528944768,1.17530721684068,NA
6,1,4,Factor Imputation ($\bm{F}$ known),2,1,1.9321779133250774,0.054695595522007034,1.8249745461019435,2.039381280548211,NA
6,1,4,Factor Imputation ($\bm{F}$ known),3,2,2.9190233626659876,0.05901996926276952,2.8033442229109595,3.0347025024210157,NA
6,1,4,QLD ($p$ known),1,0,0.9706861122141118,0.08133383344127051,0.8112717986692216,1.130100425759002,2
6,1,4,QLD ($p$ known),2,1,1.9254002133681714,0.09788258242429991,1.7335503518165436,2.117250074919799,2
6,1,4,QLD ($p$ known),3,2,2.952089274394367,0.1264653287495866,2.7042172300451774,3.199961318743557,2
6,1,4,QLD ($p$ estimated),1,0,0.9706861122141118,0.08133383344127051,0.8112717986692216,1.130100425759002,2
6,1,4,QLD ($p$ estimated),2,1,1.9254002133681714,0.09788258242429991,1.7335503518165436,2.117250074919799,2
6,1,4,QLD ($p$ estimated),3,2,2.952089274394367,0.1264653287495866,2.7042172300451774,3.199961318743557,2
7,1,4,TWFE,1,0,1.0165174468898166,0.07874817876313248,0.862171016514077,1.1708638772655562,NA
7,1,4,TWFE,2,1,1.7834501741451843,0.08146899769088937,1.623770938671041,1.9431294096193275,NA
7,1,4,TWFE,3,2,2.9766405106143283,0.07859925365943193,2.822585973441842,3.1306950477868147,NA
7,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,1.0132908452304175,0.07873932022355928,0.8589617775922412,1.1676199128685936,NA
7,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,1.7880125976314312,0.08178157410738256,1.6277207123809614,1.948304482881901,NA
7,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,2.9770358940375994,0.07858082355543665,2.8230174798689434,3.1310543082062554,NA
7,1,4,Augmented Synthetic Control,1,0,0.9018766209516691,0.07481616996160385,0.7952229077678787,1.0485163140764127,NA
7,1,4,Augmented Synthetic Control,2,1,1.604034343704337,0.06563127306739738,1.5507405702311265,1.7326716389164358,NA
7,1,4,Augmented Synthetic Control,3,2,2.869403994408624,0.06090467483073433,2.8047315781520386,2.9887771570768633,NA
7,1,4,Generalized Synth ($p$ known),1,0,1.0096793081111801,0.10174249498090748,0.8102676822513543,1.2090909339710059,2
7,1,4,Generalized Synth ($p$ known),2,1,1.804311098544617,0.09326240262843473,1.6215201482812112,1.9871020488080227,2
7,1,4,Generalized Synth ($p$ known),3,2,2.9955850737326215,0.08593063982594384,2.8271641145052886,3.1640060329599544,2
7,1,4,Generalized Synth ($p$ estimated),1,0,0.3572231724556167,0.056495549091515766,0.24649393094943123,0.46795241396180215,1
7,1,4,Generalized Synth ($p$ estimated),2,1,1.9506683860537803,0.06190059302665667,1.829345453099862,2.0719913190076986,1
7,1,4,Generalized Synth ($p$ estimated),3,2,3.006321461159373,0.05553106133441925,2.897482580920627,3.1151603413981195,1
7,1,4,Factor Imputation ($\bm{F}$ known),1,0,0.9339769354204083,0.06074681290118458,0.8149131821340865,1.05304068870673,NA
7,1,4,Factor Imputation ($\bm{F}$ known),2,1,1.872542650999231,0.06142124104211509,1.7521570185566853,1.9929282834417765,NA
7,1,4,Factor Imputation ($\bm{F}$ known),3,2,3.016819529659549,0.058388032334034626,2.902378986284841,3.131260073034257,NA
7,1,4,QLD ($p$ known),1,0,1.0009916524557032,0.10934912560085949,0.7866673662780186,1.2153159386333878,2
7,1,4,QLD ($p$ known),2,1,1.8293208346890784,0.12872655888282833,1.5770167792787348,2.081624890099422,2
7,1,4,QLD ($p$ known),3,2,2.980084099356825,0.17078332147254505,2.6453487892706367,3.3148194094430137,2
7,1,4,QLD ($p$ estimated),1,0,1.0009916524557032,0.10934912560085949,0.7866673662780186,1.2153159386333878,2
7,1,4,QLD ($p$ estimated),2,1,1.8293208346890784,0.12872655888282833,1.5770167792787348,2.081624890099422,2
7,1,4,QLD ($p$ estimated),3,2,2.980084099356825,0.17078332147254505,2.6453487892706367,3.3148194094430137,2
8,1,4,TWFE,1,0,1.0670669605520366,0.07808276411151253,0.914024742893472,1.2201091782106013,NA
8,1,4,TWFE,2,1,2.006115521939603,0.07570191292699593,1.857739772602691,2.154491271276515,NA
8,1,4,TWFE,3,2,3.031484709599599,0.08054623463271916,2.8736140897194695,3.1893553294797283,NA
8,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,1.0813246423345235,0.07923703540761941,0.9260200529355895,1.2366292317334575,NA
8,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,2.0042316821393347,0.07629609085430195,1.8546913440649029,2.1537720202137667,NA
8,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,3.047044090823836,0.08148239619370348,2.887338594284177,3.206749587363495,NA
8,1,4,Augmented Synthetic Control,1,0,0.9283487846499396,0.10055945720558424,0.6869651245905051,1.1254453207728847,NA
8,1,4,Augmented Synthetic Control,2,1,1.9337427663677216,0.10047711932859174,1.6098821775309058,2.1306779202517614,NA
8,1,4,Augmented Synthetic Control,3,2,2.9698778264735877,0.08256735233226364,2.7331185096123978,3.1317098370448244,NA
8,1,4,Generalized Synth ($p$ known),1,0,1.0970805699825539,0.10675147661573786,0.8878515205192379,1.3063096194458699,2
8,1,4,Generalized Synth ($p$ known),2,1,2.0872357890869018,0.08878582558147581,1.9132187686095543,2.2612528095642492,2
8,1,4,Generalized Synth ($p$ known),3,2,3.039797770415964,0.094034350290276,2.8554938305373994,3.2241017102945286,2
8,1,4,Generalized Synth ($p$ estimated),1,0,0.4314903933894051,0.06675449197528671,0.3006539933115751,0.5623267934672351,1
8,1,4,Generalized Synth ($p$ estimated),2,1,2.10660880111069,0.06459434798700098,1.9800062054513206,2.233211396770059,1
8,1,4,Generalized Synth ($p$ estimated),3,2,3.028660098080068,0.060677166169059236,2.9097350377047597,3.1475851584553762,1
8,1,4,Factor Imputation ($\bm{F}$ known),1,0,1.0193881152205733,0.062030660613653366,0.8978080204178127,1.1409682100233338,NA
8,1,4,Factor Imputation ($\bm{F}$ known),2,1,2.022719714740012,0.057549142602010224,1.909923395240072,2.135516034239952,NA
8,1,4,Factor Imputation ($\bm{F}$ known),3,2,3.033335988103199,0.05977535715216521,2.916176288084955,3.1504956881214428,NA
8,1,4,QLD ($p$ known),1,0,1.275563293377978,0.13839998119064012,1.0042993302443233,1.5468272565116326,2
8,1,4,QLD ($p$ known),2,1,1.9826109176253026,0.13140676164805976,1.7250536647951056,2.2401681704554997,2
8,1,4,QLD ($p$ known),3,2,3.1829109420937747,0.19786523082834595,2.7950950896702165,3.570726794517333,2
8,1,4,QLD ($p$ estimated),1,0,1.275563293377978,0.13839998119064012,1.0042993302443233,1.5468272565116326,2
8,1,4,QLD ($p$ estimated),2,1,1.9826109176253026,0.13140676164805976,1.7250536647951056,2.2401681704554997,2
8,1,4,QLD ($p$ estimated),3,2,3.1829109420937747,0.19786523082834595,2.7950950896702165,3.570726794517333,2
9,1,4,TWFE,1,0,0.9465943110624538,0.07924159489323107,0.791280785071721,1.1019078370531867,NA
9,1,4,TWFE,2,1,2.0379968886776827,0.08072422599892982,1.8797774057197802,2.196216371635585,NA
9,1,4,TWFE,3,2,3.0404098571717184,0.07764261807460128,2.8882303257455,3.192589388597937,NA
9,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,0.9482496057554003,0.07901349875525532,0.7933831481950999,1.1031160633157007,NA
9,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,2.0337294057310786,0.08133168113291998,1.8743193107105554,2.193139500751602,NA
9,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,3.038883769201833,0.07805815961861659,2.8858897763493445,3.1918777620543217,NA
9,1,4,Augmented Synthetic Control,1,0,0.9770534112861189,0.06721007143935226,0.882402437019469,1.1087851513072493,NA
9,1,4,Augmented Synthetic Control,2,1,2.1043658229563413,0.06862519511694634,2.004575797119724,2.238871205385556,NA
9,1,4,Augmented Synthetic Control,3,2,3.0631937874692285,0.07763668338086865,2.976817285596383,3.215361686895731,NA
9,1,4,Generalized Synth ($p$ known),1,0,0.8901335357877974,0.09047602753695708,0.7128037803511074,1.0674632912244875,2
9,1,4,Generalized Synth ($p$ known),2,1,1.9415240256406017,0.09644499914993357,1.7524953008177357,2.1305527504634676,2
9,1,4,Generalized Synth ($p$ known),3,2,3.0019658983837494,0.0871829939951446,2.8310903700888943,3.1728414266786045,2
9,1,4,Generalized Synth ($p$ estimated),1,0,0.35597080004103365,0.062213721267498225,0.23403414701252356,0.47790745306954374,1
9,1,4,Generalized Synth ($p$ estimated),2,1,2.139275685325436,0.057196951828417754,2.027171719716265,2.251379650934607,1
9,1,4,Generalized Synth ($p$ estimated),3,2,3.035784425419735,0.06302104908261096,2.9122654389498868,3.1593034118895833,1
9,1,4,Factor Imputation ($\bm{F}$ known),1,0,0.8918777004159305,0.0640476877246117,0.7663442324756916,1.0174111683561695,NA
9,1,4,Factor Imputation ($\bm{F}$ known),2,1,2.0493538127611046,0.05865391144149096,1.9343921463357823,2.1643154791864267,NA
9,1,4,Factor Imputation ($\bm{F}$ known),3,2,3.0035782697106814,0.057400831219887885,2.891072640519701,3.1160838989016617,NA
9,1,4,QLD ($p$ known),1,0,0.894533246183081,0.09125872058561259,0.7156661538352804,1.0734003385308817,2
9,1,4,QLD ($p$ known),2,1,2.112340733214524,0.10493686473361488,1.9066644783366387,2.318016988092409,2
9,1,4,QLD ($p$ known),3,2,3.0939261825401108,0.12332903960879306,2.8522012649068764,3.335651100173345,2
9,1,4,QLD ($p$ estimated),1,0,0.894533246183081,0.09125872058561259,0.7156661538352804,1.0734003385308817,2
9,1,4,QLD ($p$ estimated),2,1,2.112340733214524,0.10493686473361488,1.9066644783366387,2.318016988092409,2
9,1,4,QLD ($p$ estimated),3,2,3.0939261825401108,0.12332903960879306,2.8522012649068764,3.335651100173345,2
10,1,4,TWFE,1,0,1.1765817410090642,0.07834460450470576,1.023026316179841,1.3301371658382874,NA
10,1,4,TWFE,2,1,2.1855885236799004,0.07616305297581111,2.0363089398473107,2.33486810751249,NA
10,1,4,TWFE,3,2,3.124491577352493,0.07887407800148666,2.969898384469579,3.2790847702354067,NA
10,1,4,TWFE with $\bm{w}_i \beta_t$,1,0,1.1779785916915537,0.07854055426211405,1.0240391053378102,1.3319180780452973,NA
10,1,4,TWFE with $\bm{w}_i \beta_t$,2,1,2.188035946237842,0.07640534254774053,2.0382814748442706,2.3377904176314135,NA
10,1,4,TWFE with $\bm{w}_i \beta_t$,3,2,3.1297468935927184,0.07841201038749564,2.976059353233227,3.28343443395221,NA
10,1,4,Augmented Synthetic Control,1,0,1.2219950988102557,0.07953920193737625,1.0940084039161033,1.3778919346075131,NA
10,1,4,Augmented Synthetic Control,2,1,2.25683085440688,0.06573175462815084,2.0875190410261726,2.3856650934780554,NA
10,1,4,Augmented Synthetic Control,3,2,3.0862021790303507,0.06804089394857123,2.9598657940805113,3.2195623311695503,NA
10,1,4,Generalized Synth ($p$ known),1,0,1.1715342070647496,0.09937440330544017,0.9767639556009289,1.3663044585285704,2
10,1,4,Generalized Synth ($p$ known),2,1,2.2046404362739978,0.08670663880628872,2.0346985469931487,2.374582325554847,2
